source,target,distance,type
24438,22250,1.52,sim
24438,7450,1.58,sim
24438,21445,1.77,sim
24438,11939,1.96,sim
24437,2711,1.13,sim
24437,17909,1.13,sim
24437,23885,1.23,sim
24437,1851,1.37,sim
24437,15402,1.38,sim
24437,7390,1.38,sim
24437,19443,1.52,sim
24437,17585,1.53,sim
24437,23875,1.59,sim
24436,24447,1.46,sim
24436,24442,1.46,sim
24435,24446,1.1,sim
24435,16686,1.6,sim
24433,24448,0.64,sim
24433,24443,0.64,sim
24433,23426,0.66,sim
24433,4939,0.73,sim
24433,22746,0.87,sim
24433,22738,0.87,sim
24433,14314,0.99,sim
24433,17853,1.01,sim
24433,19707,1.24,sim
24432,22632,0.77,sim
24432,17747,0.94,sim
24432,7910,1.15,sim
24432,634,1.22,sim
24432,11750,1.32,sim
24432,7661,1.32,sim
24432,7659,1.32,sim
24432,11748,1.32,sim
24432,17755,1.4,sim
24431,24440,1.88,sim
24429,21407,0.66,sim
24429,21418,0.66,sim
24429,17347,0.67,sim
24429,5771,0.68,sim
24429,13212,0.68,sim
24429,13207,0.68,sim
24429,13203,0.68,sim
24429,1360,0.69,sim
24429,3549,0.69,sim
24428,4378,1.15,sim
24428,873,1.17,sim
24428,877,1.23,sim
24428,6583,1.59,sim
24428,8733,1.65,sim
24428,18449,1.72,sim
24428,1483,1.77,sim
24428,15114,1.8,sim
24428,8726,1.8,sim
24427,13307,0.0,same
24427,13319,0.0,same
24427,2791,0.0,same
24427,2794,0.0,same
24427,2783,0.0,same
24427,13309,0.0,same
24427,13321,0.0,same
24427,6382,0.0,same
24427,13355,0.0,same
24427,20216,0.0,same
24424,13307,0.0,same
24424,13319,0.0,same
24424,2791,0.0,same
24424,2794,0.0,same
24424,2783,0.0,same
24424,13309,0.0,same
24424,13321,0.0,same
24424,6382,0.0,same
24424,13355,0.0,same
24424,20216,0.0,same
24423,8770,0.0,same
24423,24420,0.0,same
24423,8766,0.0,same
24423,12060,0.0,same
24423,12063,0.0,same
24423,19863,0.34,sim
24423,12489,0.34,sim
24423,22617,0.42,sim
24423,14876,0.42,sim
24422,3200,0.0,same
24422,3202,0.0,same
24422,24419,0.0,same
24422,6679,0.0,same
24422,25798,0.0,same
24422,24425,0.0,same
24422,1755,0.0,same
24422,25804,0.0,same
24422,12166,0.0,same
24422,12155,0.0,same
24421,13307,0.0,same
24421,13319,0.0,same
24421,2791,0.0,same
24421,2794,0.0,same
24421,2783,0.0,same
24421,13309,0.0,same
24421,13321,0.0,same
24421,6382,0.0,same
24421,13355,0.0,same
24421,20216,0.0,same
24418,13307,0.0,same
24418,13319,0.0,same
24418,2791,0.0,same
24418,2794,0.0,same
24418,2783,0.0,same
24418,13309,0.0,same
24418,13321,0.0,same
24418,6382,0.0,same
24418,13355,0.0,same
24418,20216,0.0,same
24417,13307,0.0,same
24417,13319,0.0,same
24417,2791,0.0,same
24417,2794,0.0,same
24417,2783,0.0,same
24417,13309,0.0,same
24417,13321,0.0,same
24417,6382,0.0,same
24417,13355,0.0,same
24417,20216,0.0,same
24416,2538,0.0,same
24416,21264,0.73,sim
24416,170,0.73,sim
24416,12448,0.78,sim
24416,12450,0.83,sim
24416,19948,0.83,sim
24416,20656,0.85,sim
24416,2894,0.91,sim
24416,21326,0.91,sim
24414,9559,1.34,sim
24414,416,1.34,sim
24414,786,1.34,sim
24414,19946,1.34,sim
24414,20483,1.34,sim
24414,23570,1.34,sim
24414,24730,1.47,sim
24414,10980,1.67,sim
24414,2536,1.74,sim
24412,20481,0.0,same
24412,13210,0.0,same
24412,477,1.13,sim
24412,484,1.13,sim
24412,2534,1.13,sim
24412,19944,1.13,sim
24412,24127,1.34,sim
24412,1510,1.34,sim
24412,4569,1.34,sim
24411,23595,0.0,same
24411,20472,0.0,same
24411,6218,0.0,same
24411,2961,0.0,same
24411,4636,0.0,same
24411,21051,0.0,same
24411,3563,0.0,same
24411,414,0.0,same
24411,2959,0.0,same
24411,12535,0.0,same
24410,13307,0.0,same
24410,13319,0.0,same
24410,2791,0.0,same
24410,2794,0.0,same
24410,2783,0.0,same
24410,13309,0.0,same
24410,13321,0.0,same
24410,6382,0.0,same
24410,13355,0.0,same
24410,20216,0.0,same
24409,20478,0.0,same
24409,23566,0.0,same
24409,412,0.0,same
24409,782,0.0,same
24409,2967,0.0,same
24409,15030,0.69,sim
24409,2046,1.03,sim
24409,2040,1.03,sim
24409,2531,1.07,sim
24408,6257,0.0,same
24408,19940,0.0,same
24408,21307,0.84,sim
24408,21302,0.84,sim
24408,20477,0.9,sim
24408,17176,0.9,sim
24408,23565,0.9,sim
24408,18367,0.9,sim
24408,22849,0.9,sim
24407,23564,1.68,sim
24405,13307,0.0,same
24405,13319,0.0,same
24405,2791,0.0,same
24405,2794,0.0,same
24405,2783,0.0,same
24405,13309,0.0,same
24405,13321,0.0,same
24405,6382,0.0,same
24405,13355,0.0,same
24405,20216,0.0,same
24404,16799,0.0,same
24404,2763,0.06,sim
24404,20334,0.06,sim
24404,18660,0.06,sim
24404,12083,0.06,sim
24404,23932,0.06,sim
24404,13260,0.06,sim
24404,12077,0.06,sim
24404,8461,0.06,sim
24403,778,0.2,sim
24402,14548,0.0,same
24402,2575,0.0,same
24402,14383,0.0,same
24402,9583,0.0,same
24402,2184,0.0,same
24402,931,0.0,same
24402,23560,0.0,same
24402,777,0.0,same
24402,2533,0.0,same
24401,10436,0.91,sim
24401,5263,0.91,sim
24401,2960,1.0,sim
24401,20471,1.02,sim
24401,9550,1.02,sim
24401,1558,1.09,sim
24401,21060,1.19,sim
24401,4425,1.35,sim
24401,21011,1.35,sim
24400,2958,1.03,sim
24400,19932,1.03,sim
24400,2522,1.03,sim
24400,3375,1.35,sim
24400,6216,1.35,sim
24400,6214,1.35,sim
24400,6210,1.35,sim
24400,6208,1.35,sim
24400,6222,1.35,sim
24399,15015,0.87,sim
24399,10911,1.21,sim
24399,9375,1.32,sim
24399,9510,1.32,sim
24399,9503,1.42,sim
24399,20531,1.5,sim
24399,3962,1.53,sim
24399,9505,1.72,sim
24399,13709,1.77,sim
24395,25079,0.2,sim
24395,17716,0.36,sim
24395,17751,0.37,sim
24395,17756,0.41,sim
24395,17748,0.42,sim
24395,25274,0.52,sim
24395,24928,0.6,sim
24395,17710,0.66,sim
24395,17718,0.71,sim
24389,12236,0.13,sim
24389,23618,0.19,sim
24389,12556,0.19,sim
24389,14279,0.19,sim
24389,4280,0.23,sim
24389,14896,0.67,sim
24389,3722,0.89,sim
24389,23802,0.93,sim
24389,2848,0.93,sim
24385,24384,1.74,sim
24385,24383,1.97,sim
24384,24383,1.62,sim
24384,24385,1.74,sim
24383,24384,1.62,sim
24383,24385,1.97,sim
24381,24369,1.53,sim
24381,24375,1.53,sim
24381,11025,1.62,sim
24381,11028,1.62,sim
24381,4494,1.62,sim
24381,4497,1.62,sim
24381,22251,1.64,sim
24381,8186,1.73,sim
24381,1564,1.92,sim
24380,11954,1.1,sim
24380,21402,1.1,sim
24380,1708,1.12,sim
24380,4501,1.38,sim
24380,11032,1.38,sim
24380,12213,1.82,sim
24379,2326,0.71,sim
24379,14646,0.74,sim
24379,14648,0.74,sim
24379,19142,1.27,sim
24379,15363,1.28,sim
24379,6458,1.77,sim
24379,14097,1.8,sim
24379,14090,1.8,sim
24379,14985,1.85,sim
24378,24372,1.4,sim
24377,24631,1.38,sim
24375,24369,0.0,same
24375,8186,1.02,sim
24375,1564,1.22,sim
24375,11028,1.35,sim
24375,4497,1.35,sim
24375,4494,1.35,sim
24375,11025,1.35,sim
24375,15846,1.43,sim
24375,24328,1.43,sim
24374,15119,1.41,sim
24374,15124,1.41,sim
24374,4729,1.41,sim
24374,4724,1.41,sim
24374,24368,1.52,sim
24374,1531,1.77,sim
24374,11033,1.86,sim
24374,4502,1.86,sim
24374,20759,1.87,sim
24372,24378,1.4,sim
24372,8541,1.8,sim
24370,24329,1.76,sim
24370,15847,1.76,sim
24368,1531,1.26,sim
24368,24023,1.32,sim
24368,8478,1.32,sim
24368,3912,1.32,sim
24368,15124,1.45,sim
24368,4729,1.45,sim
24368,15119,1.45,sim
24368,4724,1.45,sim
24368,24374,1.52,sim
24367,24366,1.01,sim
24367,8186,1.71,sim
24366,24367,1.01,sim
24366,24328,1.87,sim
24366,15846,1.87,sim
24366,8186,1.88,sim
24363,24359,0.94,sim
24359,24363,0.94,sim
24358,12140,1.25,sim
24358,18470,1.33,sim
24358,1665,1.43,sim
24358,1177,1.55,sim
24358,21803,1.57,sim
24358,21807,1.57,sim
24358,18231,1.68,sim
24358,18755,1.7,sim
24358,18749,1.74,sim
24353,19069,0.0,same
24353,9461,0.0,same
24353,9470,0.0,same
24353,16118,0.0,same
24353,10710,0.0,same
24353,19264,0.0,same
24353,16124,0.0,same
24353,19270,0.0,same
24353,17365,0.0,same
24351,8867,0.0,same
24351,2369,0.0,same
24351,2377,0.0,same
24351,8813,0.54,sim
24351,7092,0.54,sim
24351,6941,0.54,sim
24351,7083,0.54,sim
24351,274,0.54,sim
24351,260,0.54,sim
24348,20657,1.7,sim
24344,20400,0.68,sim
24344,9826,1.55,sim
24344,10637,1.64,sim
24344,11787,1.64,sim
24344,10643,1.64,sim
24344,6404,1.66,sim
24344,18041,1.7,sim
24344,11793,1.72,sim
24344,16793,1.75,sim
24343,307,1.41,sim
24343,11081,1.86,sim
24343,15599,1.89,sim
24343,22938,2.0,sim
24343,2447,2.0,sim
24343,22946,2.0,sim
24343,2443,2.0,sim
24343,2439,2.0,sim
24343,22942,2.0,sim
24341,15859,0.0,same
24341,17493,1.09,sim
24340,15858,0.0,same
24340,12262,1.81,sim
24340,8397,1.9,sim
24339,15857,0.0,same
24339,24336,0.9,sim
24339,15855,0.9,sim
24339,15854,0.9,sim
24339,15856,0.9,sim
24339,24337,0.9,sim
24339,24338,0.9,sim
24339,12255,1.42,sim
24339,24571,1.46,sim
24338,15854,0.0,same
24338,24336,0.0,same
24338,15855,0.0,same
24338,15856,0.0,same
24338,24337,0.0,same
24338,24339,0.9,sim
24338,15857,0.9,sim
24338,12255,1.27,sim
24338,24571,1.38,sim
24335,15853,0.0,same
24334,15852,0.0,same
24333,15851,0.0,same
24333,24330,1.48,sim
24333,15848,1.48,sim
24332,24327,0.0,same
24332,15845,0.0,same
24332,15850,0.0,same
24332,21196,0.0,sim
24332,13521,0.0,sim
24332,13840,0.0,sim
24332,17773,0.0,sim
24332,24193,0.0,sim
24332,9217,0.0,sim
24331,15849,0.0,same
24330,15848,0.0,same
24330,15851,1.48,sim
24330,24333,1.48,sim
24329,15847,0.0,same
24329,11092,1.29,sim
24329,17074,1.29,sim
24329,17076,1.3,sim
24329,11094,1.3,sim
24329,17072,1.32,sim
